L-12-3,TYPE2-JP-00098,1,180,48,255,25,95,72031,3,1190,11,8,1,1,193,8435905
L-12-3,TYPE2-JP-00098,1,180,40,255,26,95,72287,3,1190,11,8,1,4,196,8435908
L-12-3,TYPE2-JP-00098,1,180,32,255,27,95,72543,3,1190,11,8,1,11,203,8435915
L-12-3,TYPE2-JP-00098,1,180,24,255,28,95,72799,3,1190,11,8,0,6,230,8435942
L-12-3,TYPE2-JP-00098,1,180,16,255,29,95,73055,3,1190,11,8,0,1,225,8435937
L-12-3,TYPE2-JP-00098,1,180,8,255,30,95,73311,3,1190,11,8,0,4,228,8435940
L-12-3,TYPE2-JP-00098,1,180,0,255,31,95,73567,3,1190,11,8,0,12,236,8435948
L-12-3,TYPE2-JP-00098,1,180,57,255,24,96,71776,3,1190,11,8,1,16,208,8435920
L-12-3,TYPE2-JP-00098,1,180,49,255,25,96,72032,3,1190,11,8,1,2,194,8435906
L-12-3,TYPE2-JP-00098,1,180,41,255,26,96,72288,3,1190,11,8,1,0,192,8435904
L-12-3,TYPE2-JP-00098,1,180,33,255,27,96,72544,3,1190,11,8,1,10,202,8435914
L-12-3,TYPE2-JP-00098,1,180,25,255,28,96,72800,3,1190,11,8,0,16,240,8435952
L-12-3,TYPE2-JP-00098,1,180,17,255,29,96,73056,3,1190,11,8,0,2,226,8435938
L-12-3,TYPE2-JP-00098,1,180,9,255,30,96,73312,3,1190,11,8,0,0,224,8435936
L-12-3,TYPE2-JP-00098,1,180,1,255,31,96,73568,3,1190,11,8,0,7,231,8435943
L-12-3,TYPE2-JP-00098,1,180,58,255,24,97,71777,3,1190,11,8,1,13,205,8435917
L-12-3,TYPE2-JP-00098,1,180,50,255,25,97,72033,3,1190,11,8,1,17,209,8435921
L-12-3,TYPE2-JP-00098,1,180,42,255,26,97,72289,3,1190,11,8,1,3,195,8435907
L-12-3,TYPE2-JP-00098,1,180,34,255,27,97,72545,3,1190,11,8,1,7,199,8435911
L-12-3,TYPE2-JP-00098,1,180,26,255,28,97,72801,3,1190,11,8,0,13,237,8435949
L-12-3,TYPE2-JP-00098,1,180,18,255,29,97,73057,3,1190,11,8,0,17,241,8435953
L-12-3,TYPE2-JP-00098,1,180,10,255,30,97,73313,3,1190,11,8,0,3,227,8435939
L-12-3,TYPE2-JP-00098,1,180,2,255,31,97,73569,3,1190,11,8,0,10,234,8435946
L-12-3,TYPE2-JP-00098,1,180,59,255,24,98,71778,3,1190,11,8,1,14,206,8435918
L-12-3,TYPE2-JP-00098,1,180,51,255,25,98,72034,3,1190,11,8,1,8,200,8435912
L-12-3,TYPE2-JP-00098,1,180,43,255,26,98,72290,3,1190,11,8,1,5,197,8435909
L-12-3,TYPE2-JP-00098,1,180,35,255,27,98,72546,3,1190,11,8,1,12,204,8435916
L-12-3,TYPE2-JP-00098,1,180,27,255,28,98,72802,3,1190,11,8,0,14,238,8435950
L-12-3,TYPE2-JP-00098,1,180,19,255,29,98,73058,3,1190,11,8,0,8,232,8435944
L-12-3,TYPE2-JP-00098,1,180,11,255,30,98,73314,3,1190,11,8,0,5,229,8435941
L-12-3,TYPE2-JP-00098,1,180,3,255,31,98,73570,3,1190,11,8,0,11,235,8435947
L-12-3,TYPE2-JP-00098,1,180,60,255,24,99,71779,3,1190,11,8,1,22,214,8435926
L-12-3,TYPE2-JP-00098,1,180,52,255,25,99,72035,3,1190,11,8,1,26,218,8435930
L-12-3,TYPE2-JP-00098,1,180,44,255,26,99,72291,3,1190,11,8,1,30,222,8435934
L-12-3,TYPE2-JP-00098,1,180,36,255,27,99,72547,3,1190,11,8,1,28,220,8435932
L-12-3,TYPE2-JP-00098,1,180,28,255,28,99,72803,3,1190,11,8,0,22,246,8435958
L-12-3,TYPE2-JP-00098,1,180,20,255,29,99,73059,3,1190,11,8,0,26,250,8435962
L-12-3,TYPE2-JP-00098,1,180,12,255,30,99,73315,3,1190,11,8,0,30,254,8435966
L-12-3,TYPE2-JP-00098,1,180,4,255,31,99,73571,3,1190,11,8,0,19,243,8435955
L-12-3,TYPE2-JP-00098,1,180,61,255,24,100,71780,3,1190,11,8,1,21,213,8435925
L-12-3,TYPE2-JP-00098,1,180,53,255,25,100,72036,3,1190,11,8,1,24,216,8435928
L-12-3,TYPE2-JP-00098,1,180,45,255,26,100,72292,3,1190,11,8,1,25,217,8435929
L-12-3,TYPE2-JP-00098,1,180,37,255,27,100,72548,3,1190,11,8,1,18,210,8435922
L-12-3,TYPE2-JP-00098,1,180,29,255,28,100,72804,3,1190,11,8,0,21,245,8435957
L-12-3,TYPE2-JP-00098,1,180,21,255,29,100,73060,3,1190,11,8,0,24,248,8435960
